date,branch,direction,dOpen,bHi,bLo,entry,sl,tp,outcome,exit_price,exit_bar,bars_held,bars_to_entry,pnl,mfe,mae
2026-03-26,flipshort,-1,8542.593,8552.593,8534.657,8517.657,8569.593,8478.657,TIMEOUT,8532.999,2026-03-26 13:04:00+11:00,180,38,-15.342000000000553,2.9679999999989377,35.34200000000055
2026-03-30,flipshort,-1,8404.593,8431.689,8427.593,8410.593,8448.689,8371.593,TIMEOUT,8412.689,2026-03-30 13:04:00+11:00,180,35,-2.095999999999549,30.0,21.40599999999904
2026-04-02,flipshort,-1,8685.625,8691.561,8690.999,8673.999,8708.561,8634.999,SL,8708.561,2026-04-02 12:10:00+11:00,126,122,-34.5619999999999,2.3099999999994907,36.0
2026-04-08,flipshort,-1,8937.561,8984.689,8976.689,8959.689,9001.689,8920.689,TIMEOUT,8968.999,2026-04-08 13:04:00+10:00,180,3,-9.30999999999949,30.12800000000061,16.0
2026-04-28,flipshort,-1,8711.257,8716.257,8712.225,8695.225,8733.257,8656.225,SL,8733.257,2026-04-28 11:40:00+10:00,96,10,-38.03199999999924,4.5,39.064000000000306
2026-04-29,flipshort,-1,8677.193,8686.193,8682.725,8665.725,8703.193,8626.725,SL,8703.193,2026-04-29 11:31:00+10:00,87,19,-37.46799999999894,6.532000000001062,40.96799999999894
2026-05-01,flipshort,-1,8727.599,8759.161,8757.599,8740.599,8776.161,8701.599,TIMEOUT,8747.289,2026-05-01 13:08:00+10:00,180,4,-6.690000000000509,31.342000000000553,15.626000000000204
2026-05-05,flipshort,-1,8634.793,8654.825,8643.325,8626.325,8671.825,8587.325,TIMEOUT,8644.199,2026-05-05 13:08:00+10:00,180,59,-17.873999999999796,7.5,32.873999999999796
2026-05-08,flipshort,-1,8725.461,8797.493,8777.057,8760.057,8814.493,8721.057,TIMEOUT,8731.557,2026-05-08 13:04:00+10:00,180,9,28.5,38.564000000000306,27.031999999999243
2026-05-22,flipshort,-1,8651.057,8665.493,8661.961,8644.961,8682.493,8605.961,TIMEOUT,8667.557,2026-05-22 13:04:00+10:00,180,56,-22.596000000001368,3.4359999999996944,28.938000000000102
2026-05-27,flipshort,-1,8657.589,8660.493,8655.557,8638.557,8677.493,8599.557,TIMEOUT,8670.461,2026-05-27 13:07:00+10:00,180,19,-31.903999999998632,13.658000000001266,38.341999999998734
2026-06-02,flipshort,-1,8672.961,8696.557,8694.899,8677.899,8713.557,8638.899,TP,8638.899,2026-06-02 10:43:00+10:00,39,4,39.0,39.373999999999796,4.561999999999898
2026-06-18,flipshort,-1,8928.089,8949.399,8941.399,8924.399,8966.399,8885.399,TIMEOUT,8917.961,2026-06-18 13:04:00+10:00,180,103,6.438000000000102,8.90599999999904,8.69000000000051
2026-07-13,flipshort,-1,8800.889,8815.889,8802.889,8785.889,8832.889,8746.889,TIMEOUT,8770.761,2026-07-13 13:04:00+10:00,180,46,15.127999999998792,16.09599999999955,15.31000000000131
2026-07-17,flipshort,-1,8802.961,8817.025,8809.557,8792.557,8834.025,8753.557,TIMEOUT,8792.961,2026-07-17 13:04:00+10:00,180,10,-0.4039999999986321,38.064000000000306,9.031999999999243
2026-07-20,flipshort,-1,8831.961,8833.525,8831.589,8814.589,8850.525,8775.589,TIMEOUT,8808.899,2026-07-20 13:04:00+10:00,180,21,5.690000000000509,25.12800000000061,9.0
2026-07-30,flipshort,-1,9008.461,9012.899,9008.525,8991.525,9029.899,8952.525,TIMEOUT,8984.557,2026-07-30 13:04:00+10:00,180,24,6.967999999998938,23.0,26.032000000001062
2026-08-05,flipshort,-1,9191.525,9203.557,9159.057,9142.057,9220.557,9103.057,TIMEOUT,9198.461,2026-08-05 13:05:00+10:00,180,34,-56.40399999999863,9.064000000000306,58.03199999999924
