i,entry_bar,time,dir,entry,atr,hour,dow,mfe_3,mae_3,mfe_atr_3,mae_atr_3,bars_mfe_3,bars_mae_3,maxfclose_3,maxaclose_3,ret_3,mfe_5,mae_5,mfe_atr_5,mae_atr_5,bars_mfe_5,bars_mae_5,maxfclose_5,maxaclose_5,ret_5,mfe_10,mae_10,mfe_atr_10,mae_atr_10,bars_mfe_10,bars_mae_10,maxfclose_10,maxaclose_10,ret_10,mfe_15,mae_15,mfe_atr_15,mae_atr_15,bars_mfe_15,bars_mae_15,maxfclose_15,maxaclose_15,ret_15,mfe_20,mae_20,mfe_atr_20,mae_atr_20,bars_mfe_20,bars_mae_20,maxfclose_20,maxaclose_20,ret_20,mfe_30,mae_30,mfe_atr_30,mae_atr_30,bars_mfe_30,bars_mae_30,maxfclose_30,maxaclose_30,ret_30,mfe_50,mae_50,mfe_atr_50,mae_atr_50,bars_mfe_50,bars_mae_50,maxfclose_50,maxaclose_50,ret_50
57264,57265,2024-10-03 17:00:00,1,2660.125,5.973846103985202,17,3,2.074999999999818,4.900000000000091,0.3473474146941229,0.8202420877115097,0,1,-1.0900000000001455,3.3400000000001455,-1.3899999999998727,2.074999999999818,4.900000000000091,0.3473474146941229,0.8202420877115097,0,1,-1.0900000000001455,3.3400000000001455,-1.2350000000001273,2.074999999999818,5.639999999999873,0.3473474146941229,0.944115382590352,0,8,-1.0900000000001455,4.835000000000036,-4.014999999999873,2.074999999999818,5.704999999999927,0.3473474146941229,0.9549961449783708,0,11,-1.0900000000001455,4.885000000000218,-2.5900000000001455,3.574999999999818,5.704999999999927,0.5984419313404987,0.9549961449783708,18,11,3.4650000000001455,4.885000000000218,1.0799999999999272,7.744999999999891,5.704999999999927,1.2964846876174358,0.9549961449783708,23,11,7.295000000000073,4.885000000000218,-1.0199999999999818,10.114999999999782,28.110000000000127,1.6932140239186915,4.705511241953105,42,37,7.295000000000073,21.175000000000182,-14.449999999999818
57286,57287,2024-10-04 05:00:00,1,2664.115,3.167221419437177,5,4,3.755000000000109,0.0,1.1855817774392867,0.0,1,0,3.305000000000291,-0.36500000000023647,0.36500000000023647,3.755000000000109,5.319999999999709,1.1855817774392867,1.6797057406062523,1,4,3.305000000000291,3.8049999999998363,-1.9849999999996726,3.755000000000109,7.139999999999873,1.1855817774392867,2.2543419150242636,1,9,3.305000000000291,6.529999999999745,-6.529999999999745,3.755000000000109,8.074999999999818,1.1855817774392867,2.5495533562774293,1,14,3.305000000000291,6.529999999999745,-6.519999999999982,3.755000000000109,32.09999999999991,1.1855817774392867,10.135066592756296,1,15,3.305000000000291,25.164999999999964,-5.714999999999691,6.125,32.09999999999991,1.9338717408296726,10.135066592756296,20,15,3.305000000000291,25.164999999999964,-12.4399999999996,6.125,32.09999999999991,1.9338717408296726,10.135066592756296,20,15,3.305000000000291,25.164999999999964,-20.824999999999818
57287,57288,2024-10-04 05:30:00,1,2666.725,3.1684913180488032,5,4,1.1449999999999818,6.989999999999782,0.3613707234978593,2.2060972552401727,0,2,0.6950000000001637,6.414999999999964,-6.414999999999964,1.1449999999999818,7.929999999999836,0.3613707234978593,2.5027684168890922,0,3,0.6950000000001637,6.414999999999964,-5.625,1.1449999999999818,9.75,0.3613707234978593,3.077174283060423,0,8,0.6950000000001637,9.139999999999873,-7.440000000000055,1.1449999999999818,34.710000000000036,0.3613707234978593,10.954740447695116,0,14,0.6950000000001637,27.77500000000009,-27.77500000000009,3.5149999999998727,34.710000000000036,1.1093607799955891,10.954740447695116,19,14,0.6950000000001637,27.77500000000009,-8.5949999999998,3.5149999999998727,34.710000000000036,1.1093607799955891,10.954740447695116,19,14,0.6950000000001637,27.77500000000009,-15.585000000000036,3.5149999999998727,34.710000000000036,1.1093607799955891,10.954740447695116,19,14,0.6950000000001637,27.77500000000009,-21.34999999999991
57288,57289,2024-10-04 06:00:00,1,2667.42,3.0571705096167228,6,4,0.2199999999997999,8.625,0.07196196591186577,2.821236163592758,0,2,-2.9400000000000546,7.110000000000127,-5.289999999999964,0.2199999999997999,8.625,0.07196196591186577,2.821236163592758,0,2,-2.9400000000000546,7.110000000000127,-7.0349999999998545,0.2199999999997999,10.445000000000164,0.07196196591186577,3.4165578815915154,0,7,-2.9400000000000546,9.835000000000036,-9.105000000000018,0.2199999999997999,35.4050000000002,0.07196196591186577,11.580970014145178,0,13,-2.9400000000000546,28.470000000000255,-15.88000000000011,2.819999999999709,35.4050000000002,0.9224215630528414,11.580970014145178,18,13,-2.9400000000000546,28.470000000000255,-14.164999999999964,2.819999999999709,35.4050000000002,0.9224215630528414,11.580970014145178,18,13,-2.9400000000000546,28.470000000000255,-13.579999999999927,2.819999999999709,35.4050000000002,0.9224215630528414,11.580970014145178,18,13,-2.9400000000000546,28.470000000000255,-15.275000000000091
57342,57343,2024-10-07 10:00:00,1,2656.66,4.164458730013262,10,0,2.6150000000002365,1.4949999999998909,0.6279327445734848,0.3589902306452032,2,2,1.675000000000182,1.2149999999996908,0.25500000000010914,3.0,8.024999999999636,0.7203817337362463,1.9270211377443713,3,4,1.675000000000182,7.029999999999745,-7.029999999999745,3.0,18.889999999999873,0.7203817337362463,4.536003650092534,3,5,1.675000000000182,16.559999999999945,-15.754999999999654,3.0,18.889999999999873,0.7203817337362463,4.536003650092534,3,5,1.675000000000182,16.559999999999945,-10.539999999999964,3.0,18.889999999999873,0.7203817337362463,4.536003650092534,3,5,1.675000000000182,16.559999999999945,-13.364999999999782,3.0,18.889999999999873,0.7203817337362463,4.536003650092534,3,5,1.675000000000182,16.559999999999945,-9.329999999999927,3.0,28.059999999999945,0.7203817337362463,6.7379704828796765,3,42,1.675000000000182,22.61499999999978,-5.849999999999909
57343,57344,2024-10-07 10:30:00,1,2658.34,4.070211677869476,10,0,1.319999999999709,3.175000000000182,0.3243074573189407,0.7800577098393354,2,1,-1.3150000000000546,2.894999999999982,-1.3150000000000546,1.319999999999709,20.570000000000164,0.3243074573189407,5.05379120988798,2,4,-1.3150000000000546,18.240000000000236,-18.240000000000236,1.319999999999709,20.570000000000164,0.3243074573189407,5.05379120988798,2,4,-1.3150000000000546,18.240000000000236,-12.315000000000055,1.319999999999709,20.570000000000164,0.3243074573189407,5.05379120988798,2,4,-1.3150000000000546,18.240000000000236,-10.305000000000291,1.319999999999709,20.570000000000164,0.3243074573189407,5.05379120988798,2,4,-1.3150000000000546,18.240000000000236,-15.510000000000218,1.319999999999709,20.570000000000164,0.3243074573189407,5.05379120988798,2,4,-1.3150000000000546,20.204999999999927,-20.204999999999927,1.319999999999709,29.740000000000236,0.3243074573189407,7.3067452883844695,2,41,-1.3150000000000546,24.295000000000073,-9.454999999999927
57514,57515,2024-10-11 04:00:00,1,2645.59,4.212812421667835,4,4,0.5149999999998727,1.625,0.12224612644775346,0.38572806888863787,1,0,0.09499999999979991,1.0100000000002183,-1.0100000000002183,1.6549999999997453,3.8650000000002365,0.39284920246805993,0.917439376156724,4,4,0.09499999999979991,2.755000000000109,-2.755000000000109,1.6549999999997453,7.495000000000346,0.39284920246805993,1.7790965392741378,4,5,0.09499999999979991,6.285000000000309,-6.285000000000309,1.6549999999997453,9.345000000000255,0.39284920246805993,2.2182331100088732,4,10,0.09499999999979991,8.615000000000236,-5.880000000000109,7.859999999999673,9.345000000000255,1.865736997824349,2.2182331100088732,19,10,4.264999999999873,8.615000000000236,4.264999999999873,15.884999999999764,9.345000000000255,3.7706402303359514,2.2182331100088732,24,10,15.295000000000073,8.615000000000236,13.129999999999654,15.884999999999764,9.345000000000255,3.7706402303359514,2.2182331100088732,24,10,15.295000000000073,8.615000000000236,13.460000000000036
57537,57538,2024-10-11 15:30:00,1,2658.68,4.873615628464545,15,4,2.7950000000000728,2.2349999999996726,0.5734961911390313,0.45859176643846644,1,0,2.205000000000382,-0.17000000000007276,1.8350000000000364,2.7950000000000728,2.3350000000000364,0.5734961911390313,0.47911041370648444,1,4,2.205000000000382,-0.17000000000007276,0.8949999999999818,2.7950000000000728,3.9049999999997453,0.5734961911390313,0.8012531758131352,1,9,2.205000000000382,3.1299999999996544,-3.1299999999996544,2.7950000000000728,11.724999999999909,0.5734961911390313,2.405811392166338,1,11,2.205000000000382,10.534999999999854,-10.534999999999854,2.7950000000000728,15.434999999999945,0.5734961911390313,3.167053205807043,1,19,2.205000000000382,12.484999999999673,-10.524999999999636,8.195000000000164,15.434999999999945,1.6815031436079901,3.167053205807043,27,19,6.960000000000036,12.484999999999673,2.0650000000000546,8.195000000000164,15.434999999999945,1.6815031436079901,3.167053205807043,27,19,6.960000000000036,12.944999999999709,-9.799999999999727
57539,57540,2024-10-11 16:30:00,1,2660.895,4.6408726592372735,16,4,0.36000000000012733,4.550000000000182,0.0775716177610642,0.9804190578131428,1,2,-0.38000000000010914,1.9099999999998545,-1.3200000000001637,0.36000000000012733,4.755000000000109,0.0775716177610642,1.0245917845937174,1,4,-0.38000000000010914,3.8649999999997817,-2.175000000000182,0.36000000000012733,13.940000000000055,0.0775716177610642,3.0037454210801573,1,9,-0.38000000000010914,10.920000000000073,-10.920000000000073,0.36000000000012733,15.684999999999945,0.0775716177610642,3.3797522905051594,1,13,-0.38000000000010914,14.110000000000127,-14.110000000000127,0.36000000000012733,17.65000000000009,0.0775716177610642,3.8031640374508497,1,17,-0.38000000000010914,14.699999999999818,-4.739999999999782,5.980000000000018,17.65000000000009,1.2885507616972256,3.8031640374508497,25,17,4.744999999999891,14.699999999999818,-1.2800000000002,5.980000000000018,17.65000000000009,1.2885507616972256,3.8031640374508497,25,17,4.744999999999891,15.159999999999854,-10.50500000000011
57565,57566,2024-10-14 06:30:00,1,2665.605,4.022083475689757,6,0,1.0050000000001091,6.389999999999873,0.24987049773445072,1.5887288363412286,0,2,-1.449999999999818,5.0349999999998545,-5.0349999999998545,1.0050000000001091,7.324999999999818,0.24987049773445072,1.8211954188105546,0,4,-1.449999999999818,6.150000000000091,-6.150000000000091,1.0050000000001091,11.885000000000218,0.24987049773445072,2.9549361846504265,0,9,-1.449999999999818,10.534999999999854,-10.534999999999854,1.0050000000001091,17.820000000000164,0.24987049773445072,4.430539571768626,0,13,-1.449999999999818,14.195000000000164,-10.065000000000055,1.0050000000001091,21.550000000000182,0.24987049773445072,5.35791962803669,0,18,-1.449999999999818,19.86999999999989,-18.795000000000073,1.0050000000001091,21.550000000000182,0.24987049773445072,5.35791962803669,0,18,-1.449999999999818,19.86999999999989,-15.485000000000127,1.0050000000001091,27.5,0.24987049773445072,6.8372524255688045,0,44,-1.449999999999818,26.13500000000022,-10.820000000000164
57615,57616,2024-10-15 08:30:00,1,2654.78,3.852627456345362,8,1,1.0349999999998545,3.6150000000002365,0.26864782845670343,0.9383206762040415,0,1,-0.7800000000002001,1.4900000000002365,-1.2000000000002728,2.044999999999618,3.6150000000002365,0.5308065789313363,0.9383206762040415,3,1,1.1899999999995998,1.7250000000003638,-1.7250000000003638,2.730000000000018,9.125,0.708607315639525,2.3685134634471146,8,6,1.1899999999995998,6.9650000000001455,-2.8450000000002547,10.474999999999909,9.125,2.718923674477623,2.3685134634471146,14,6,9.924999999999727,6.9650000000001455,9.924999999999727,14.184999999999945,9.125,3.6819028470133905,2.3685134634471146,15,6,11.029999999999745,6.9650000000001455,10.324999999999818,14.184999999999945,9.125,3.6819028470133905,2.3685134634471146,15,6,11.309999999999945,6.9650000000001455,5.224999999999909,28.0949999999998,9.125,7.292425836224242,2.3685134634471146,48,6,25.47499999999991,6.9650000000001455,20.96499999999969
57619,57620,2024-10-15 10:30:00,1,2655.97,3.756291591542077,10,1,0.6950000000001637,10.3149999999996,0.18502290971368496,2.7460594441671033,0,2,-2.9149999999999636,8.154999999999745,-8.154999999999745,1.5400000000004184,10.3149999999996,0.4099788215238635,2.7460594441671033,4,2,-0.125,8.154999999999745,-7.6349999999997635,8.470000000000255,10.3149999999996,2.2548835183807046,2.7460594441671033,9,2,7.335000000000036,8.154999999999745,7.335000000000036,12.995000000000346,10.3149999999996,3.459529081624221,2.7460594441671033,11,2,9.840000000000146,8.154999999999745,7.695000000000164,12.995000000000346,10.3149999999996,3.459529081624221,2.7460594441671033,11,2,10.120000000000346,8.154999999999745,5.3100000000004,14.195000000000164,10.3149999999996,3.7789930983959277,2.7460594441671033,29,2,12.075000000000273,8.154999999999745,10.790000000000418,26.9050000000002,10.3149999999996,7.1626494760367745,2.7460594441671033,44,2,24.620000000000346,8.154999999999745,24.620000000000346
57627,57628,2024-10-15 14:30:00,1,2659.375,5.677406269188963,14,1,5.880000000000109,2.1799999999998363,1.035684205287653,0.38397815774266525,2,0,5.329999999999927,-0.44000000000005457,5.329999999999927,9.590000000000146,2.1799999999998363,1.689151620528666,0.38397815774266525,3,0,6.434999999999945,-0.44000000000005457,2.5799999999999272,9.590000000000146,2.1799999999998363,1.689151620528666,0.38397815774266525,3,0,6.7150000000001455,-0.44000000000005457,6.7150000000001455,9.590000000000146,2.1799999999998363,1.689151620528666,0.38397815774266525,3,0,6.7150000000001455,-0.44000000000005457,2.8649999999997817,9.590000000000146,2.1799999999998363,1.689151620528666,0.38397815774266525,3,0,6.7150000000001455,-0.44000000000005457,4.400000000000091,18.4050000000002,2.1799999999998363,3.2417972446120924,0.38397815774266525,29,0,17.695000000000164,-0.44000000000005457,17.695000000000164,26.090000000000146,2.1799999999998363,4.5954083190398824,0.38397815774266525,44,0,22.434999999999945,-0.44000000000005457,8.739999999999782
57630,57631,2024-10-15 16:00:00,1,2664.7,5.7324550194636315,16,1,4.265000000000327,5.6899999999996,0.7440093268101021,0.9925939201755823,0,2,1.1100000000001273,2.744999999999891,-2.5,4.265000000000327,5.6899999999996,0.7440093268101021,0.9925939201755823,0,2,1.1100000000001273,2.744999999999891,0.4050000000002001,4.265000000000327,5.6899999999996,0.7440093268101021,0.9925939201755823,0,2,1.3900000000003274,3.419999999999618,-2.0049999999996544,4.265000000000327,5.849999999999909,0.7440093268101021,1.0205051727640553,0,14,1.3900000000003274,4.694999999999709,-4.694999999999709,5.4650000000001455,5.899999999999636,0.9533437212232132,1.0292274391978886,18,15,3.425000000000182,4.694999999999709,3.425000000000182,13.080000000000382,5.899999999999636,2.281744899103323,1.0292274391978886,26,15,12.550000000000182,4.694999999999709,11.519999999999982,20.765000000000327,5.899999999999636,3.6223572499908157,1.0292274391978886,41,15,17.110000000000127,4.694999999999709,10.670000000000073
57631,57632,2024-10-15 16:30:00,1,2665.845,5.6608510895019455,16,1,1.6050000000000182,6.834999999999582,0.28352627098361455,1.207415615060975,0,1,-2.1799999999998363,3.8899999999998727,-2.1799999999998363,1.6050000000000182,6.834999999999582,0.28352627098361455,1.207415615060975,0,1,-0.6999999999998181,3.8899999999998727,-0.6999999999998181,1.6050000000000182,6.834999999999582,0.28352627098361455,1.207415615060975,0,1,0.2450000000003456,4.5649999999996,-3.1649999999999636,1.6050000000000182,7.044999999999618,0.28352627098361455,1.244512510329865,0,14,0.2450000000003456,5.839999999999691,-5.574999999999818,4.320000000000164,7.044999999999618,0.763136131245637,1.244512510329865,17,14,2.2800000000002,5.839999999999691,0.13000000000010914,11.9350000000004,7.044999999999618,2.1083402144482957,1.244512510329865,25,14,11.4050000000002,5.839999999999691,10.585000000000036,19.620000000000346,7.044999999999618,3.4659099294071978,1.244512510329865,40,14,15.965000000000146,5.839999999999691,9.260000000000218
57657,57658,2024-10-16 06:30:00,1,2677.05,3.910891272409524,6,2,0.5299999999997453,3.675000000000182,0.13551898099003123,0.9396835002615636,0,1,0.1999999999998181,1.6200000000003456,-0.830000000000382,3.1299999999996544,3.675000000000182,0.8003290764131221,0.9396835002615636,4,1,2.5299999999997453,1.6200000000003456,2.5299999999997453,5.824999999999818,3.9950000000003456,1.4894303099382764,1.021506281236758,6,9,3.2049999999999272,2.650000000000091,1.044999999999618,8.414999999999964,4.550000000000182,2.1516834434559544,1.1634176669904963,14,14,4.7599999999997635,2.650000000000091,-1.9200000000000728,8.414999999999964,10.25500000000011,2.1516834434559544,2.6221644340631185,14,19,4.7599999999997635,8.9350000000004,-8.9350000000004,8.414999999999964,10.25500000000011,2.1516834434559544,2.6221644340631185,14,19,4.7599999999997635,8.9350000000004,-2.5600000000004,8.794999999999618,10.25500000000011,2.2488479958638594,2.6221644340631185,46,19,6.544999999999618,8.9350000000004,5.9699999999998
57662,57663,2024-10-16 09:00:00,1,2679.565,3.764772226986403,9,2,3.3099999999999454,3.8350000000000364,0.8792032559827689,1.0186539234725096,1,2,0.6900000000000546,3.8200000000001637,-3.8200000000001637,3.3099999999999454,6.510000000000218,0.8792032559827689,1.7291882768725415,1,4,0.6900000000000546,5.164999999999964,-1.4700000000002547,5.900000000000091,7.065000000000055,1.5671598822654085,1.8766075539330553,9,9,2.244999999999891,5.164999999999964,-4.434999999999945,5.900000000000091,12.769999999999982,1.5671598822654085,3.391971473987954,9,14,2.244999999999891,11.450000000000273,-11.450000000000273,5.900000000000091,12.769999999999982,1.5671598822654085,3.391971473987954,9,14,2.244999999999891,11.450000000000273,-4.5300000000002,5.900000000000091,12.769999999999982,1.5671598822654085,3.391971473987954,9,14,2.244999999999891,11.450000000000273,-1.6150000000002365,9.275000000000091,12.769999999999982,2.463628458985014,3.391971473987954,49,14,7.889999999999873,11.450000000000273,7.889999999999873
57711,57712,2024-10-17 10:30:00,1,2686.965,4.129350825341692,10,3,1.875,6.095000000000255,0.4540665298993696,1.4760189331929456,0,2,0.4899999999997817,5.600000000000364,-5.600000000000364,1.875,13.800000000000182,0.4540665298993696,3.341929660059404,0,4,0.4899999999997817,7.575000000000273,-6.285000000000309,9.835000000000036,13.800000000000182,2.3817303048321685,3.341929660059404,9,4,8.724999999999909,7.575000000000273,6.335000000000036,9.835000000000036,13.800000000000182,2.3817303048321685,3.341929660059404,9,4,8.724999999999909,7.575000000000273,5.039999999999964,9.835000000000036,13.800000000000182,2.3817303048321685,3.341929660059404,9,4,8.724999999999909,7.575000000000273,5.174999999999727,23.019999999999982,13.800000000000182,5.574726143084522,3.341929660059404,29,4,21.61499999999978,7.575000000000273,21.61499999999978,27.649999999999636,13.800000000000182,6.6959677609159485,3.341929660059404,49,4,27.574999999999818,7.575000000000273,27.574999999999818
57720,57721,2024-10-17 15:00:00,1,2695.7,5.50460541315083,15,3,1.1000000000003638,8.424999999999727,0.19983267054390463,1.5305365903016228,0,2,-2.3599999999996726,8.194999999999709,-8.194999999999709,1.1000000000003638,11.6899999999996,0.19983267054390463,2.1236762896885386,0,3,-2.3599999999996726,8.194999999999709,-3.4099999999998545,1.1000000000003638,11.6899999999996,0.19983267054390463,2.1236762896885386,0,3,-2.3599999999996726,8.194999999999709,-3.6549999999997453,1.1000000000003638,11.6899999999996,0.19983267054390463,2.1236762896885386,0,3,-2.3599999999996726,8.194999999999709,-3.169999999999618,11.190000000000055,11.6899999999996,2.0328432576232403,2.1236762896885386,19,3,9.039999999999964,8.194999999999709,9.039999999999964,18.440000000000055,11.6899999999996,3.349922222571267,2.1236762896885386,27,3,15.835000000000036,8.194999999999709,11.765000000000327,24.51000000000022,11.6899999999996,4.452635231845024,2.1236762896885386,45,3,21.980000000000018,8.194999999999709,21.980000000000018
57739,57740,2024-10-18 01:30:00,1,2699.885,3.6796067328759454,1,4,12.154999999999745,0.17000000000007276,3.3033421456155216,0.04620058944918888,2,0,8.694999999999709,-4.854999999999563,8.354999999999563,12.154999999999745,0.17000000000007276,3.3033421456155216,0.04620058944918888,2,0,10.21499999999969,-4.854999999999563,10.21499999999969,14.254999999999654,0.17000000000007276,3.874055309399351,0.04620058944918888,8,0,11.649999999999636,-4.0349999999998545,4.0349999999998545,14.254999999999654,0.17000000000007276,3.874055309399351,0.04620058944918888,8,0,11.649999999999636,-2.4799999999995634,6.434999999999945,14.254999999999654,0.17000000000007276,3.874055309399351,0.04620058944918888,8,0,12.709999999999582,-2.4799999999995634,8.904999999999745,20.324999999999818,0.17000000000007276,5.523688120907963,0.04620058944918888,26,0,17.734999999999673,-2.4799999999995634,17.56999999999971,32.60999999999967,0.17000000000007276,8.862360129043466,0.04620058944918888,49,0,32.46499999999969,-2.4799999999995634,32.46499999999969
57740,57741,2024-10-18 02:00:00,1,2704.7,3.9292776805276444,2,4,7.3400000000001455,0.569999999999709,1.8680278149785767,0.14506483031842288,1,0,4.075000000000273,-3.5399999999999636,4.075000000000273,7.3400000000001455,0.569999999999709,1.8680278149785767,0.14506483031842288,1,0,5.400000000000091,-3.5399999999999636,4.605000000000018,9.440000000000055,1.9699999999998,2.402477189836174,0.5013644135568596,7,9,6.835000000000036,0.7799999999997453,2.7650000000003274,9.440000000000055,2.9649999999996908,2.402477189836174,0.7545916173584186,7,13,7.485000000000127,2.3350000000000364,7.485000000000127,9.440000000000055,2.9649999999996908,2.402477189836174,0.7545916173584186,7,13,7.894999999999982,2.3350000000000364,5.190000000000055,15.510000000000218,2.9649999999996908,3.9472903828770516,0.7545916173584186,25,13,12.980000000000018,2.3350000000000364,12.980000000000018,28.1850000000004,2.9649999999996908,7.173074109696306,0.7545916173584186,49,13,27.65000000000009,2.3350000000000364,26.890000000000327
57741,57742,2024-10-18 02:30:00,1,2708.575,4.066829274775671,2,4,3.4650000000001455,2.0,0.8520151119919528,0.49178361442534896,0,0,1.525000000000091,0.3350000000000364,1.525000000000091,3.4650000000001455,2.0,0.8520151119919528,0.49178361442534896,0,0,1.7200000000002547,0.3350000000000364,1.7200000000002547,5.565000000000055,5.8449999999998,1.3683879071385467,1.4372376131580331,6,8,2.9600000000000364,4.654999999999745,-2.944999999999709,5.565000000000055,6.839999999999691,1.3683879071385467,1.6818999613346173,6,12,3.6100000000001273,6.210000000000036,2.900000000000091,6.039999999999964,6.839999999999691,1.485186515564545,1.6818999613346173,19,12,5.9650000000001455,6.210000000000036,5.9650000000001455,11.635000000000218,6.839999999999691,2.8609511769195213,1.6818999613346173,24,12,9.105000000000018,6.210000000000036,6.440000000000055,24.3100000000004,6.839999999999691,5.977629833340215,1.6818999613346173,48,12,23.77500000000009,6.210000000000036,21.230000000000018
57761,57762,2024-10-18 12:30:00,1,2714.525,4.057722368474934,12,4,2.574999999999818,9.490000000000236,0.6345924551185136,2.338750446242823,0,1,-0.7649999999998727,7.8400000000001455,-0.7649999999998727,5.684999999999945,9.490000000000236,1.401032274698629,2.338750446242823,4,1,2.9600000000000364,7.8400000000001455,2.9600000000000364,5.684999999999945,9.490000000000236,1.401032274698629,2.338750446242823,4,1,3.1549999999997453,7.8400000000001455,0.4899999999997817,6.809999999999945,9.490000000000236,1.678281405575669,2.338750446242823,12,1,5.775000000000091,7.8400000000001455,5.184999999999945,10.069999999999709,9.490000000000236,2.4816877759393003,2.338750446242823,19,1,9.154999999999745,7.8400000000001455,8.835000000000036,18.360000000000127,9.490000000000236,4.524705815913325,2.338750446242823,28,1,17.824999999999818,7.8400000000001455,15.279999999999745,26.074999999999818,9.490000000000236,6.426018744550017,2.338750446242823,48,1,24.574999999999818,7.8400000000001455,18.929999999999836
57765,57766,2024-10-18 14:30:00,1,2717.12,5.087501003904974,14,4,3.0900000000001455,3.3849999999997635,0.6073708875198999,0.665356134062984,0,2,0.5,2.2399999999997817,-2.2399999999997817,3.0900000000001455,3.3849999999997635,0.6073708875198999,0.665356134062984,0,2,0.5599999999999454,2.2399999999997817,0.5599999999999454,4.2150000000001455,3.449999999999818,0.8285010650149986,0.6781325443182671,8,5,3.180000000000291,2.2399999999997817,3.019999999999982,6.800000000000182,3.449999999999818,1.3366090728592994,0.6781325443182671,14,5,6.559999999999945,2.2399999999997817,6.559999999999945,11.795000000000073,3.449999999999818,2.3184270609375166,0.6781325443182671,19,5,10.305000000000291,2.2399999999997817,10.305000000000291,15.765000000000327,3.449999999999818,3.0987708872980484,0.6781325443182671,24,5,15.230000000000018,2.2399999999997817,10.305000000000291,23.480000000000018,3.449999999999818,4.615232504519931,0.6781325443182671,44,5,21.980000000000018,2.2399999999997817,2.925000000000182
57774,57775,2024-10-18 19:00:00,1,2720.385,4.631751613253447,19,4,1.7449999999998909,2.2950000000000728,0.37674731844572373,0.4954928915948524,2,0,1.349999999999909,0.6750000000001819,1.349999999999909,3.069999999999709,2.2950000000000728,0.6628161992139453,0.4954928915948524,4,0,2.0149999999998727,0.6750000000001819,2.0149999999998727,5.514999999999873,2.2950000000000728,1.1906942471222053,0.4954928915948524,9,0,3.294999999999618,0.6750000000001819,1.3649999999997817,12.109999999999673,2.2950000000000728,2.6145616197007886,0.4954928915948524,14,0,11.96499999999969,0.6750000000001819,11.96499999999969,12.5,2.2950000000000728,2.6987630261156683,0.4954928915948524,15,0,11.96499999999969,0.6750000000001819,4.579999999999927,16.539999999999964,2.2950000000000728,3.5710032361562445,0.4954928915948524,27,0,15.11999999999989,0.6750000000001819,13.034999999999854,20.21499999999969,6.150000000000091,4.364439565834192,1.3277914088489284,35,46,18.71499999999969,3.9350000000004,-0.7100000000000364
57777,57778,2024-10-18 20:30:00,1,2721.72,4.215507760319932,20,4,2.200000000000273,1.3799999999996544,0.5218825643517035,0.32736269945685514,2,1,1.9600000000000364,-0.18000000000029104,1.9600000000000364,3.480000000000018,1.3799999999996544,0.825523329065324,0.32736269945685514,4,1,1.9600000000000364,-0.18000000000029104,1.7600000000002183,8.25,1.3799999999996544,1.9570596163186458,0.32736269945685514,9,1,7.705000000000382,-0.03000000000020009,7.705000000000382,11.165000000000418,1.3799999999996544,2.6485540140846666,0.32736269945685514,12,1,10.63000000000011,-0.03000000000020009,8.7800000000002,11.165000000000418,1.3799999999996544,2.6485540140846666,0.32736269945685514,12,1,10.63000000000011,-0.03000000000020009,5.7150000000001455,17.019999999999982,1.3799999999996544,4.03747329330222,0.32736269945685514,29,1,16.9050000000002,-0.03000000000020009,16.9050000000002,18.88000000000011,7.484999999999673,4.478701279526818,1.7755868155326573,32,43,17.38000000000011,5.269999999999982,0.36000000000012733
57780,57781,2024-10-20 23:00:00,1,2723.695,3.8975530427925955,23,6,1.5049999999996544,1.8150000000000546,0.38613970957565785,0.46567679261129635,1,2,-0.21500000000014552,0.5850000000000364,-0.5850000000000364,5.2199999999998,2.5950000000002547,1.3393018498241327,0.6658023563781797,4,4,3.730000000000018,1.9450000000001637,3.730000000000018,9.190000000000055,2.5950000000002547,2.3578896551502537,0.6658023563781797,9,4,8.654999999999745,1.9450000000001637,7.894999999999982,9.190000000000055,2.5950000000002547,2.3578896551502537,0.6658023563781797,9,4,8.654999999999745,1.9450000000001637,3.730000000000018,9.480000000000018,2.5950000000002547,2.43229531347381,0.6658023563781797,18,4,9.024999999999636,1.9450000000001637,7.734999999999673,16.904999999999745,2.5950000000002547,4.337336737792622,0.6658023563781797,29,4,15.404999999999745,1.9450000000001637,15.404999999999745,16.904999999999745,9.460000000000036,4.337336737792622,2.4271638887618447,29,40,15.404999999999745,7.245000000000346,1.0349999999998545
57785,57786,2024-10-21 01:30:00,1,2727.445,3.9620217987995803,1,0,4.059999999999945,2.5399999999999636,1.0247293443034693,0.641086831165224,2,1,3.3799999999996544,0.9700000000002547,3.3799999999996544,5.440000000000055,2.5399999999999636,1.373036362810592,0.641086831165224,4,1,4.904999999999745,0.9700000000002547,4.144999999999982,5.440000000000055,3.775000000000091,1.373036362810592,0.9527963730900841,4,9,4.904999999999745,2.480000000000018,-0.01999999999998181,5.730000000000018,3.775000000000091,1.4462313159751172,0.9527963730900841,13,9,5.274999999999636,2.480000000000018,3.9849999999996726,9.480000000000018,3.775000000000091,2.3927177793096153,0.9527963730900841,16,9,8.960000000000036,2.480000000000018,8.960000000000036,13.154999999999745,10.539999999999964,3.320274513377354,2.660257952945486,24,27,11.654999999999745,7.400000000000091,-7.400000000000091,13.154999999999745,13.210000000000036,3.320274513377354,3.334156314839667,24,35,11.654999999999745,10.995000000000346,4.739999999999782
