adds,spacing,tighten_after,tighten_to,risk,n,wr,pf,net,dd,cagr,mar,h1,h2
2,1.25,25,2.0,0.885009765625,735,28.70748299319728,1.5809893822047414,1353.5449934612498,24.984208676283636,49.47871626750371,1.9803995759317998,1.3558505288692184,1.6686764433268766
3,1.25,0,0.0,0.7677734375,733,25.51159618008186,1.592279243810208,1353.291430304357,24.975444127957907,49.47479978782552,1.9809377376573913,1.326021311493938,1.6951415988686942
4,1.0,0,0.0,0.605078125,733,24.42019099590723,1.6395566500032763,1342.2282505645749,24.962134250674616,49.30335234822492,1.975125678482098,1.3327186006220435,1.7597964212412254
2,1.25,30,2.0,0.885009765625,735,28.70748299319728,1.5720910164530808,1339.1174240908615,24.981693418363918,49.2549422033014,1.9716414487375917,1.3572477602328181,1.6567298342674048
2,1.5,15,2.5,0.9843017578125001,743,27.59084791386272,1.5874366394161619,1337.4853044878482,24.97352721221583,49.22950786149136,1.9712677125324407,1.3049432077442622,1.6869180289791865
4,1.0,15,2.5,0.6026855468750001,742,24.12398921832884,1.6819555234958126,1323.2766696221533,24.982595266618343,49.007042888131465,1.9616473935201801,1.3062077978210735,1.8250358529941317
2,1.25,25,2.5,0.885009765625,735,28.70748299319728,1.5703298149301772,1315.354797304739,24.992346635705537,48.88218919691829,1.955886332301518,1.3531597911337416,1.6571690739497904
2,1.5,20,2.5,0.9854980468750001,738,27.77777777777778,1.574772685175623,1300.3565717429992,24.98557009291811,48.6441722575585,1.9468906283369602,1.3256131255295218,1.6657445872210315
2,2.0,20,2.5,1.0417236328125,737,25.237449118046136,1.5998117422222475,1299.5254481468958,24.996401185743302,48.63091935304742,1.9455168362709774,1.3228783227140983,1.7116035824873514
3,1.25,15,2.0,0.741455078125,745,25.100671140939596,1.6545262298116092,1288.6156590411729,24.98581740402631,48.45633133245366,1.939353455958788,1.3163876941484483,1.780986586208439
